domain,flag_description,dataset
penserlibrement.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
midilibre.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
el-manchar.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
mobile.lemonde.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
france3.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
icl0.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
psychologies.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
nytimes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
tranchederire.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
france2.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lejurafi.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
nosdeputes.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
france5.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lalibre.be,flagged,https://www.lemonde.fr/webservice/decodex/updates
les-identitaires.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
magazine-du-net.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
2012un-nouveau-paradigme.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
la-revue-de-presse.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
astucesnaturelles.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
momentbuzz.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
heraldscotland.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
mariefrance.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
clubic.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
russeurope.hypotheses.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
la-suite-mobile.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
tweebuzz.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
lavoixdunord.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
leprogres.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
edukactus.wordpress.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
atlantico.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
alternativesante.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
chron.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
messagesdelanature.ek.la,flagged,https://www.lemonde.fr/webservice/decodex/updates
businessinsider.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
ovniparanormal.over-blog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
consensus911.org/fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
larepubliquedespyrenees.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
bienpublic.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
reseauinternational.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzfil.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
reseaulibre.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
generation-identitaire.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
chieusetempcomplet.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
aujourd8.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
jeanpaulney.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
valeursactuelles.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzfr.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
jp-petit.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
l-echo.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
dieudosphere.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
agoravox.tv,flagged,https://www.lemonde.fr/webservice/decodex/updates
blogs.mediapart.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
reuters.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
fawkes-news.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lelibrepenseur.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
marieclaire.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
rustyjames.canalblog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ajplus.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
ooreka.fr/univers/sante,flagged,https://www.lemonde.fr/webservice/decodex/updates
usatoday.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
see-life.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
latimes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
streetpress.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
chieuseatempcomplet.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
nationspresse.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
ravelations.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lastucieuse.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
francais.rt.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
conspiracywatch.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
lespipelettes.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
agoravox.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
arretsurinfo.ch,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzligne.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
tumblr.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
actu17.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
agenceinfolibre.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
jssnews.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
zejournal.mobi,flagged,https://www.lemonde.fr/webservice/decodex/updates
bastamag.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
presseocean.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
marianne.net/agora-,flagged,https://www.lemonde.fr/webservice/decodex/updates
thespiritscience.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
derstandard.at,flagged,https://www.lemonde.fr/webservice/decodex/updates
9gag.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
enquete-debat.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
tapnewswire.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
courrierinternational.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
bmf-news.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
reveillezvous.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
gomerblog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
europe1.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
myfunbuzz.ca,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzly.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lanutrition.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
protegetasante.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
lemonde.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
journaldesfemmes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
actumag.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
franceinter.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
laveritesurnotremonde.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
humanite.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
charliehebdo.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
newzsentinel.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
resistanceauthentique.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
hypotheses.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
sante-et-sport.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
santeacademy.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
tusaisjetaime.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
nouvelordremondial.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
piremedias.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
etoui.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
dondevamos.canalblog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
santeici.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
dreuz.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
top-news.pw,flagged,https://www.lemonde.fr/webservice/decodex/updates
oulala.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
alertesinfos.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
astucefammes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lyonne.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
commentcamarche.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
nicematin.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesobservateurs.ch,flagged,https://www.lemonde.fr/webservice/decodex/updates
lafrance.co,flagged,https://www.lemonde.fr/webservice/decodex/updates
arcturius.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
lifeands.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ojobuzz.top,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzpol.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
plus.google.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
abcnews.go.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
usatodaycom.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
leveil.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
scubalol.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
yagg.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
24heuresactu.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
horsdevospenses12333.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
face2plouk.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lecanardenchaine.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
fr.euronews.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
courrierdelouest.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
leberry.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
bataii.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
chieusetempscomplet.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
abonnes.lemonde.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
prev-sante.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
mespropresrecherches.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
topsante.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
usinenouvelle.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
estrepublicain.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
sudouest.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
breizh-info.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
latribune.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
sciencepost.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
programme-television.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
femmeactuelle.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
trucsettutos.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
marianne.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
bravepatrie.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
astucesdesfemmes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
jhm.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
hollande-demission.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lazappeuzefolle.over-blog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
2012nouvelmorguemondial.over-blog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
tvmag.lefigaro.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
e-penser.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
nypost.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
minutenews.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
tikbuzz.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
myjournal.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
thomasjoly.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
huffingtonpost.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
infos-bordeaux.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
croa.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
smsdrole.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
pelerin.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
alternatives-economiques.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
fr.awdnews.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
cahiersdufootball.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
lefigaro.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
jesuisfrancais.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
vieincroyable.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
canalplus.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
tweebuzzz.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
altersante.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
reopen911.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
revolutionvibratoire.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
nrpyrenees.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
letopdelhumour.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
suavelos.eu,flagged,https://www.lemonde.fr/webservice/decodex/updates
fr.wikipedia.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
disinfo.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
remedes-de-grands-meres.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
cfouca.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
radiocourtoisie.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
20minotes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
bonnsante.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
leparisien.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
infochretienne.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ojobuzz.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
osonsrever.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
initiativecitoyenne.be,flagged,https://www.lemonde.fr/webservice/decodex/updates
magazine-du-net.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
cool-buzz.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
blog.lemonde.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
akami-shimbun.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lunion.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
peupledefrance.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ilfattoquotidiano.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
borislelay.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
madeinbelgium.me,flagged,https://www.lemonde.fr/webservice/decodex/updates
allodocteurs.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lasirenedupaysbasque.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lejdd.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
revolutionpermanente.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
theguardian.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
observers.france24.com/fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
electrosensible.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
africa24.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
fdesouche.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
wanted-pedo.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
americantruepatriots.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
thelapine.ca,flagged,https://www.lemonde.fr/webservice/decodex/updates
morpheus.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
beingliberal.tumblr.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
telegraph.co.uk,flagged,https://www.lemonde.fr/webservice/decodex/updates
nouvelordremondial.cc,flagged,https://www.lemonde.fr/webservice/decodex/updates
petitions.santenatureinnovation.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
traqueursdelinfo.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lejsl.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
malbarres.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
citoyens-et-francais.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
filteris.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
monde-diplomatique.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
theoriedugenre.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
bondyblog.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
non-stop-politique.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
entre-mamans.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
minutebuzz.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
free.niooz.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
conscience-du-peuple.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
alalumieredunouveaumonde.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
desavantage.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
aljazeera.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
patriotes-encolere.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
log.antipresse.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
newsexaminer.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
pausecafein.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesucre.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
actu.orange.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzfeed.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzarena.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
cnews.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
ehtusaisquoi.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
dailymotion.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
macrondegage.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
nordeclair.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
preuvesante.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
independent.co.uk,flagged,https://www.lemonde.fr/webservice/decodex/updates
organiclifestylemagazine.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
santenatureinnovation.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
france3-regions.francetvinfo.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
tf1.fr/tmc/quotidien-avec-yann-barthes,flagged,https://www.lemonde.fr/webservice/decodex/updates
la-croix.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
docjeanno.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
sobuzzz.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
be.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lapressegalactique.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
cuisine-et-sante.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
hoaxbuster.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
cestfouca.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
letemps.ch,flagged,https://www.lemonde.fr/webservice/decodex/updates
lefigaro.fr/vox,flagged,https://www.lemonde.fr/webservice/decodex/updates
infosswag.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
contribuables.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
varmatin.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
espritsciencemetaphysiques.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
herault-tribune.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
happybuzzday.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
corsematin.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
iiiprs.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
actualidadpanamericana.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
24matin.ch,flagged,https://www.lemonde.fr/webservice/decodex/updates
nosmedias.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
mrmondialisation.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
dansquelmondeviton.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
maitre-eolas.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
theguardian.com/observer,flagged,https://www.lemonde.fr/webservice/decodex/updates
legrandsoir.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
nordactu.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lejdc.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
asahi.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesinrocks.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lest-eclair.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
20min.ch,flagged,https://www.lemonde.fr/webservice/decodex/updates
echelledejacob.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
newsthump.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lepetitbuzz.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
thetimes.co.uk,flagged,https://www.lemonde.fr/webservice/decodex/updates
topastuces.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
acrimed.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
petitrepos.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
spiegel.de,flagged,https://www.lemonde.fr/webservice/decodex/updates
fr.ados.buzz,flagged,https://www.lemonde.fr/webservice/decodex/updates
themideastbeast.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzdemois.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
businessbourse.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
premiere.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
surbuzz.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
fr.yahoo.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
laminedinfos.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
ns2017.wordpress.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
rockcitytimes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
corriere.it,flagged,https://www.lemonde.fr/webservice/decodex/updates
bibamagazine.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
atabonnesante.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
mesopinions.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lejournaldusiecle.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
bestsante.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
republicain-lorrain.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
ledailyberet.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
recipesso.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
linkedin.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
sinformerautrement.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
jovanovic.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
thedailymash.co.uk,flagged,https://www.lemonde.fr/webservice/decodex/updates
parstoday.com/fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
jetaimemaman.co,flagged,https://www.lemonde.fr/webservice/decodex/updates
lenavet.ca,flagged,https://www.lemonde.fr/webservice/decodex/updates
leseconoclastes.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lead.santenatureinnovation.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
programme-tv.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
courrier-picard.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
larep.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
monde.taibaweb.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ipsn.eu,flagged,https://www.lemonde.fr/webservice/decodex/updates
je-suis-stupide-j-ai-vote-hollande.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
complots-faciles.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
unmonde2fou.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
oumma.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
bellesalternatives.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
usatodaynews.me,flagged,https://www.lemonde.fr/webservice/decodex/updates
24jours.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
santesos.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
pensee-libre.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lindependant.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
instagram.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
laprovence.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
politico.eu,flagged,https://www.lemonde.fr/webservice/decodex/updates
public.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
seelife.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
ta-sante.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
challenges.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
zap-du-jour.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
4emesinge.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ojobuzz.co,flagged,https://www.lemonde.fr/webservice/decodex/updates
politicops.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
jeanmarcmorandini.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
nydailynews.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lahorde.samizdat.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
francefoire.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
egaliteetreconciliation.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
femina.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lejournalnews.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ohmymag.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
tomimag.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
clickhole.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
bfm-tv.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
epochtimes.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
actualites.co,flagged,https://www.lemonde.fr/webservice/decodex/updates
cadoitsesavoir.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
sud-ou-est.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
france24.com/fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
thedisruptive.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
contrepoints.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
t0pibuzz.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
newsbiscuit.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ibtimes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
worldactuality.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
abonnes.mobile.lemonde.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
rivarol.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
letribunaldunet.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lerryberitfr.over-blog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lechodelaboucle.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
onzemondial.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
charentelibre.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
